date,ZoneCode,city,temp_max_f,temp_min_f,temp_mean_f,feels_like_max_f,feels_like_min_f,wind_max_mph,precip_total_in,rain_in,snow_in,temp_range_f,temp_category,had_precipitation,had_snow
2023-07-07,COAST,Houston,88.2,76.5,80.6,99.2,80.1,13.6,0.173,0.173,0.0,11.700000000000003,Warm (70-85°F),1,0
2023-07-08,COAST,Houston,91.8,75.9,82.4,104.0,85.3,9.3,0.079,0.079,0.0,15.899999999999991,Warm (70-85°F),1,0
2023-07-09,COAST,Houston,92.9,78.3,84.9,104.6,88.0,11.0,0.071,0.071,0.0,14.600000000000009,Warm (70-85°F),1,0
2023-07-10,COAST,Houston,93.1,78.3,85.6,107.6,87.7,12.8,0.118,0.118,0.0,14.799999999999997,Hot (85-100°F),1,0
2023-07-11,COAST,Houston,95.9,79.0,86.5,106.5,88.2,12.6,0.008,0.008,0.0,16.900000000000006,Hot (85-100°F),1,0
2023-07-12,COAST,Houston,99.0,79.0,87.8,107.3,89.3,15.1,0.016,0.016,0.0,20.0,Hot (85-100°F),1,0
2023-07-13,COAST,Houston,98.5,79.8,87.9,108.5,89.7,15.9,0.008,0.008,0.0,18.700000000000003,Hot (85-100°F),1,0
2023-07-14,COAST,Houston,98.6,79.5,87.9,106.6,89.6,15.0,0.0,0.0,0.0,19.099999999999994,Hot (85-100°F),0,0
2023-07-15,COAST,Houston,100.3,79.2,88.7,107.2,89.3,12.7,0.008,0.008,0.0,21.099999999999994,Hot (85-100°F),1,0
2023-07-16,COAST,Houston,99.9,78.0,87.9,107.5,88.6,11.9,0.0,0.0,0.0,21.900000000000006,Hot (85-100°F),0,0
2023-07-17,COAST,Houston,97.5,78.8,87.7,108.0,89.9,12.2,0.008,0.008,0.0,18.700000000000003,Hot (85-100°F),1,0
2023-07-18,COAST,Houston,99.0,78.9,88.0,108.4,88.5,13.3,0.0,0.0,0.0,20.099999999999994,Hot (85-100°F),0,0
2023-07-19,COAST,Houston,99.4,79.2,88.4,107.2,89.3,14.6,0.0,0.0,0.0,20.200000000000003,Hot (85-100°F),0,0
2023-07-20,COAST,Houston,98.3,78.5,87.4,107.4,88.9,12.8,0.0,0.0,0.0,19.799999999999997,Hot (85-100°F),0,0
2023-07-21,COAST,Houston,95.6,78.2,85.7,106.9,88.5,11.1,0.008,0.008,0.0,17.39999999999999,Hot (85-100°F),1,0
2023-07-22,COAST,Houston,97.4,80.4,88.7,107.9,89.8,9.2,0.016,0.016,0.0,17.0,Hot (85-100°F),1,0
2023-07-23,COAST,Houston,94.8,75.0,84.6,107.0,82.7,9.6,0.134,0.134,0.0,19.799999999999997,Warm (70-85°F),1,0
2023-07-24,COAST,Houston,94.7,77.4,85.8,104.1,88.3,11.5,0.016,0.016,0.0,17.299999999999997,Hot (85-100°F),1,0
2023-07-25,COAST,Houston,94.5,77.6,85.6,100.7,88.8,10.0,0.059,0.059,0.0,16.900000000000006,Hot (85-100°F),1,0
2023-07-26,COAST,Houston,94.9,77.7,85.6,103.3,87.1,11.2,0.067,0.067,0.0,17.200000000000003,Hot (85-100°F),1,0
2023-07-27,COAST,Houston,93.5,76.6,84.6,101.6,85.9,8.3,0.102,0.102,0.0,16.900000000000006,Warm (70-85°F),1,0
2023-07-28,COAST,Houston,94.0,76.1,84.9,103.0,84.4,9.3,0.0,0.0,0.0,17.900000000000006,Warm (70-85°F),0,0
2023-07-29,COAST,Houston,94.6,78.3,85.6,103.0,88.0,12.6,0.012,0.012,0.0,16.299999999999997,Hot (85-100°F),1,0
2023-07-30,COAST,Houston,96.7,78.6,87.6,105.5,87.7,11.5,0.0,0.0,0.0,18.10000000000001,Hot (85-100°F),0,0
2023-07-31,COAST,Houston,99.3,79.8,89.2,108.2,88.6,12.1,0.0,0.0,0.0,19.5,Hot (85-100°F),0,0
2023-08-01,COAST,Houston,97.4,78.3,87.9,107.8,85.2,9.1,0.028,0.028,0.0,19.10000000000001,Hot (85-100°F),1,0
2023-08-02,COAST,Houston,98.4,78.9,88.1,105.9,88.7,12.7,0.0,0.0,0.0,19.5,Hot (85-100°F),0,0
2023-08-03,COAST,Houston,98.5,80.2,88.2,108.5,91.5,12.4,0.008,0.008,0.0,18.299999999999997,Hot (85-100°F),1,0
2023-08-04,COAST,Houston,99.2,80.7,89.0,108.9,91.8,15.4,0.0,0.0,0.0,18.5,Hot (85-100°F),0,0
2023-08-05,COAST,Houston,100.8,81.0,89.7,108.5,91.3,14.6,0.0,0.0,0.0,19.799999999999997,Hot (85-100°F),0,0
2023-08-06,COAST,Houston,100.8,81.1,89.8,109.6,90.4,15.2,0.0,0.0,0.0,19.700000000000003,Hot (85-100°F),0,0
2023-08-07,COAST,Houston,100.2,81.8,89.7,109.6,90.6,15.2,0.0,0.0,0.0,18.400000000000006,Hot (85-100°F),0,0
2023-08-08,COAST,Houston,101.8,82.1,89.6,110.0,89.7,18.4,0.004,0.004,0.0,19.700000000000003,Hot (85-100°F),1,0
2023-08-09,COAST,Houston,101.1,82.5,89.9,107.1,91.7,16.6,0.008,0.008,0.0,18.599999999999994,Hot (85-100°F),1,0
2023-08-10,COAST,Houston,101.4,82.5,90.5,108.2,90.6,14.1,0.0,0.0,0.0,18.900000000000006,Hot (85-100°F),0,0
2023-08-11,COAST,Houston,102.2,82.6,90.4,108.6,91.1,15.5,0.0,0.0,0.0,19.60000000000001,Hot (85-100°F),0,0
2023-08-12,COAST,Houston,103.2,83.0,90.8,109.9,92.6,15.6,0.0,0.0,0.0,20.200000000000003,Hot (85-100°F),0,0
2023-08-13,COAST,Houston,103.2,79.6,89.6,109.0,90.2,15.0,0.008,0.008,0.0,23.60000000000001,Hot (85-100°F),1,0
2023-08-14,COAST,Houston,102.6,80.0,89.9,110.0,91.2,13.8,0.0,0.0,0.0,22.599999999999994,Hot (85-100°F),0,0
2023-08-15,COAST,Houston,103.1,83.7,92.0,108.9,93.0,13.6,0.0,0.0,0.0,19.39999999999999,Hot (85-100°F),0,0
2023-08-16,COAST,Houston,97.5,80.3,88.7,101.1,80.2,12.2,0.0,0.0,0.0,17.200000000000003,Hot (85-100°F),0,0
2023-08-17,COAST,Houston,102.4,76.9,88.6,108.6,85.3,18.0,0.0,0.0,0.0,25.5,Hot (85-100°F),0,0
2023-08-18,COAST,Houston,101.8,80.0,89.3,109.1,89.0,11.4,0.0,0.0,0.0,21.799999999999997,Hot (85-100°F),0,0
2023-08-19,COAST,Houston,101.8,78.9,89.3,109.5,89.0,11.4,0.008,0.008,0.0,22.89999999999999,Hot (85-100°F),1,0
2023-08-20,COAST,Houston,103.6,81.4,92.1,108.5,91.0,10.5,0.0,0.0,0.0,22.19999999999999,Hot (85-100°F),0,0
2023-08-21,COAST,Houston,101.3,82.8,90.4,103.7,92.0,17.3,0.004,0.004,0.0,18.5,Hot (85-100°F),1,0
2023-08-22,COAST,Houston,95.1,82.7,88.3,98.2,89.1,18.8,0.047,0.047,0.0,12.399999999999991,Hot (85-100°F),1,0
2023-08-23,COAST,Houston,99.9,81.0,90.2,103.8,91.5,10.0,0.0,0.0,0.0,18.900000000000006,Hot (85-100°F),0,0
2023-08-24,COAST,Houston,104.4,81.5,91.1,111.7,87.5,13.6,0.0,0.0,0.0,22.900000000000006,Hot (85-100°F),0,0
2023-08-25,COAST,Houston,100.1,81.2,89.7,106.7,88.9,13.0,0.004,0.004,0.0,18.89999999999999,Hot (85-100°F),1,0
2023-08-26,COAST,Houston,102.5,79.6,90.0,108.4,89.7,10.5,0.0,0.0,0.0,22.900000000000006,Hot (85-100°F),0,0
2023-08-27,COAST,Houston,107.1,79.7,91.6,111.1,85.4,9.4,0.0,0.0,0.0,27.39999999999999,Hot (85-100°F),0,0
2023-08-28,COAST,Houston,98.1,80.4,88.4,107.1,88.8,14.1,0.004,0.004,0.0,17.69999999999999,Hot (85-100°F),1,0
2023-08-29,COAST,Houston,97.6,80.9,88.5,97.3,86.0,14.7,0.0,0.0,0.0,16.69999999999999,Hot (85-100°F),0,0
2023-08-30,COAST,Houston,99.5,76.4,87.7,99.6,76.8,12.8,0.0,0.0,0.0,23.099999999999994,Hot (85-100°F),0,0
2023-08-31,COAST,Houston,97.8,76.9,87.3,99.4,78.8,10.5,0.0,0.0,0.0,20.89999999999999,Hot (85-100°F),0,0
2023-09-01,COAST,Houston,98.4,77.5,87.7,101.4,82.1,16.2,0.0,0.0,0.0,20.900000000000006,Hot (85-100°F),0,0
2023-09-02,COAST,Houston,96.6,77.0,86.4,103.4,84.7,9.7,0.055,0.055,0.0,19.599999999999994,Hot (85-100°F),1,0
2023-09-03,COAST,Houston,96.2,80.6,86.8,103.9,89.7,11.1,0.0,0.0,0.0,15.600000000000009,Hot (85-100°F),0,0
2023-09-04,COAST,Houston,95.2,73.6,85.5,102.5,77.0,13.5,0.055,0.055,0.0,21.60000000000001,Hot (85-100°F),1,0
2023-09-05,COAST,Houston,96.7,79.6,86.8,105.0,87.2,11.9,0.047,0.047,0.0,17.10000000000001,Hot (85-100°F),1,0
2023-09-06,COAST,Houston,98.1,79.8,88.0,106.3,91.2,11.0,0.004,0.004,0.0,18.299999999999997,Hot (85-100°F),1,0
2023-09-07,COAST,Houston,100.4,80.5,89.2,110.0,90.7,9.9,0.0,0.0,0.0,19.900000000000006,Hot (85-100°F),0,0
2023-09-08,COAST,Houston,102.8,80.6,87.8,110.7,90.3,14.3,0.043,0.043,0.0,22.200000000000003,Hot (85-100°F),1,0
2023-09-09,COAST,Houston,98.2,76.9,85.6,101.3,83.0,11.3,0.0,0.0,0.0,21.299999999999997,Hot (85-100°F),0,0
2023-09-10,COAST,Houston,95.1,76.9,85.4,96.0,77.9,9.0,0.0,0.0,0.0,18.19999999999999,Hot (85-100°F),0,0
2023-09-11,COAST,Houston,94.6,71.5,83.2,99.7,72.3,9.6,0.0,0.0,0.0,23.099999999999994,Warm (70-85°F),0,0
2023-09-12,COAST,Houston,96.3,76.5,85.3,103.6,81.6,10.3,0.008,0.008,0.0,19.799999999999997,Hot (85-100°F),1,0
2023-09-13,COAST,Houston,93.7,78.2,84.3,98.5,85.3,9.7,0.236,0.236,0.0,15.5,Warm (70-85°F),1,0
2023-09-14,COAST,Houston,87.1,74.8,79.1,97.4,82.6,6.1,1.272,1.272,0.0,12.299999999999997,Warm (70-85°F),1,0
2023-09-15,COAST,Houston,87.0,73.1,78.5,99.8,78.4,9.0,0.453,0.453,0.0,13.900000000000006,Warm (70-85°F),1,0
2023-09-16,COAST,Houston,86.7,73.2,78.9,98.3,81.3,6.6,0.083,0.083,0.0,13.5,Warm (70-85°F),1,0
2023-09-17,COAST,Houston,88.8,72.4,80.5,94.9,80.0,7.5,0.031,0.031,0.0,16.39999999999999,Warm (70-85°F),1,0
2023-09-18,COAST,Houston,89.2,70.2,79.6,93.0,73.9,7.7,0.0,0.0,0.0,19.0,Warm (70-85°F),0,0
2023-09-19,COAST,Houston,89.5,69.6,79.8,93.9,74.0,11.1,0.0,0.0,0.0,19.900000000000006,Warm (70-85°F),0,0
2023-09-20,COAST,Houston,92.4,73.9,82.5,97.9,78.4,12.5,0.0,0.0,0.0,18.5,Warm (70-85°F),0,0
2023-09-21,COAST,Houston,92.8,77.1,84.1,102.2,86.0,13.2,0.02,0.02,0.0,15.700000000000003,Warm (70-85°F),1,0
2023-09-22,COAST,Houston,92.9,77.0,83.8,101.2,87.7,10.8,0.126,0.126,0.0,15.900000000000006,Warm (70-85°F),1,0
2023-09-23,COAST,Houston,94.4,76.9,84.7,103.2,86.5,10.5,0.028,0.028,0.0,17.5,Warm (70-85°F),1,0
2023-09-24,COAST,Houston,96.9,77.5,85.4,106.0,85.9,14.6,0.008,0.008,0.0,19.400000000000006,Hot (85-100°F),1,0
2023-09-25,COAST,Houston,86.3,74.9,79.5,96.1,81.2,10.4,1.043,1.043,0.0,11.399999999999991,Warm (70-85°F),1,0
2023-09-26,COAST,Houston,89.9,73.8,80.3,97.7,82.9,8.8,0.004,0.004,0.0,16.10000000000001,Warm (70-85°F),1,0
2023-09-27,COAST,Houston,88.5,72.9,79.2,97.0,79.6,6.4,0.327,0.327,0.0,15.599999999999994,Warm (70-85°F),1,0
2023-09-28,COAST,Houston,90.2,71.8,80.8,98.2,79.9,8.4,0.098,0.098,0.0,18.400000000000006,Warm (70-85°F),1,0
2023-09-29,COAST,Houston,91.0,74.5,82.1,95.5,81.4,12.2,0.028,0.028,0.0,16.5,Warm (70-85°F),1,0
2023-09-30,COAST,Houston,93.8,75.9,83.7,95.9,83.0,13.0,0.0,0.0,0.0,17.89999999999999,Warm (70-85°F),0,0
2023-10-01,COAST,Houston,94.0,74.9,83.3,93.2,80.1,14.8,0.0,0.0,0.0,19.099999999999994,Warm (70-85°F),0,0
2023-10-02,COAST,Houston,92.8,73.4,82.5,92.6,77.6,13.3,0.0,0.0,0.0,19.39999999999999,Warm (70-85°F),0,0
2023-10-03,COAST,Houston,81.9,74.6,78.1,87.8,79.8,12.1,1.146,1.146,0.0,7.300000000000011,Warm (70-85°F),1,0
2023-10-04,COAST,Houston,85.6,75.1,79.3,92.0,80.9,15.6,0.504,0.504,0.0,10.5,Warm (70-85°F),1,0
2023-10-05,COAST,Houston,78.0,72.9,75.1,86.2,76.1,13.3,1.378,1.378,0.0,5.099999999999994,Warm (70-85°F),1,0
2023-10-06,COAST,Houston,84.4,68.8,75.4,87.5,69.4,14.6,0.0,0.0,0.0,15.600000000000009,Warm (70-85°F),0,0
2023-10-07,COAST,Houston,75.9,65.4,70.7,72.6,60.6,13.7,0.0,0.0,0.0,10.5,Warm (70-85°F),0,0
2023-10-08,COAST,Houston,73.5,57.0,65.4,73.0,54.4,8.5,0.0,0.0,0.0,16.5,Mild (50-70°F),0,0
2023-10-09,COAST,Houston,80.6,58.8,68.8,80.0,57.2,7.9,0.0,0.0,0.0,21.799999999999997,Mild (50-70°F),0,0
2023-10-10,COAST,Houston,78.1,65.5,71.8,80.2,66.7,8.2,0.039,0.039,0.0,12.599999999999994,Warm (70-85°F),1,0
2023-10-11,COAST,Houston,71.5,65.5,68.2,77.4,67.0,12.3,1.315,1.315,0.0,6.0,Mild (50-70°F),1,0
2023-10-12,COAST,Houston,77.6,60.3,69.4,80.0,61.6,11.2,0.0,0.0,0.0,17.299999999999997,Mild (50-70°F),0,0
2023-10-13,COAST,Houston,82.8,67.9,75.4,92.2,71.9,8.7,0.142,0.142,0.0,14.899999999999991,Warm (70-85°F),1,0
2023-10-14,COAST,Houston,76.1,63.3,69.7,81.4,58.6,14.0,0.008,0.008,0.0,12.799999999999997,Mild (50-70°F),1,0
2023-10-15,COAST,Houston,70.7,56.4,63.3,64.6,52.2,16.6,0.0,0.0,0.0,14.300000000000004,Mild (50-70°F),0,0
2023-10-16,COAST,Houston,68.2,52.9,60.0,63.8,47.8,14.0,0.0,0.0,0.0,15.300000000000004,Mild (50-70°F),0,0
2023-10-17,COAST,Houston,70.6,46.8,59.5,70.9,43.5,7.9,0.0,0.0,0.0,23.799999999999997,Mild (50-70°F),0,0
2023-10-18,COAST,Houston,81.2,54.5,67.1,79.7,52.3,12.8,0.0,0.0,0.0,26.700000000000003,Mild (50-70°F),0,0
2023-10-19,COAST,Houston,84.9,62.4,73.9,87.3,63.5,10.2,0.0,0.0,0.0,22.500000000000007,Warm (70-85°F),0,0
2023-10-20,COAST,Houston,89.1,60.4,73.5,86.9,61.3,8.5,0.0,0.0,0.0,28.699999999999996,Warm (70-85°F),0,0
2023-10-21,COAST,Houston,89.8,62.7,75.1,91.9,63.5,10.0,0.0,0.0,0.0,27.099999999999994,Warm (70-85°F),0,0
2023-10-22,COAST,Houston,84.9,68.5,76.4,88.7,73.2,12.9,0.024,0.024,0.0,16.400000000000006,Warm (70-85°F),1,0
2023-10-23,COAST,Houston,84.7,71.9,77.3,86.8,76.2,16.9,0.512,0.512,0.0,12.799999999999997,Warm (70-85°F),1,0
2023-10-24,COAST,Houston,85.4,74.7,78.4,84.8,76.4,18.9,0.004,0.004,0.0,10.700000000000003,Warm (70-85°F),1,0
2023-10-25,COAST,Houston,84.3,73.1,77.3,87.0,77.2,17.4,0.098,0.098,0.0,11.200000000000003,Warm (70-85°F),1,0
2023-10-26,COAST,Houston,83.4,72.4,76.3,88.4,77.4,13.8,0.5,0.5,0.0,11.0,Warm (70-85°F),1,0
2023-10-27,COAST,Houston,84.9,74.9,77.9,92.9,81.6,10.8,0.102,0.102,0.0,10.0,Warm (70-85°F),1,0
2023-10-28,COAST,Houston,83.7,73.8,77.7,88.6,80.1,13.5,0.031,0.031,0.0,9.900000000000006,Warm (70-85°F),1,0
2023-10-29,COAST,Houston,83.1,56.4,74.4,88.8,50.2,16.4,0.217,0.217,0.0,26.699999999999996,Warm (70-85°F),1,0
2023-10-30,COAST,Houston,55.3,47.0,50.3,48.1,37.9,19.8,0.15,0.15,0.0,8.299999999999997,Mild (50-70°F),1,0
2023-10-31,COAST,Houston,58.4,46.7,50.3,50.0,39.0,13.6,0.063,0.063,0.0,11.699999999999996,Mild (50-70°F),1,0
2023-11-01,COAST,Houston,58.5,41.5,49.3,55.1,34.2,9.8,0.0,0.0,0.0,17.0,Cold (32-50°F),0,0
2023-11-02,COAST,Houston,63.5,39.9,52.1,60.6,33.2,7.2,0.0,0.0,0.0,23.6,Mild (50-70°F),0,0
2023-11-03,COAST,Houston,72.8,48.7,60.4,71.9,44.7,7.4,0.0,0.0,0.0,24.099999999999994,Mild (50-70°F),0,0
2023-11-04,COAST,Houston,77.9,55.8,66.3,78.5,55.5,9.3,0.0,0.0,0.0,22.10000000000001,Mild (50-70°F),0,0
2023-11-05,COAST,Houston,80.7,61.1,70.0,83.5,62.0,9.2,0.004,0.004,0.0,19.6,Mild (50-70°F),1,0
2023-11-06,COAST,Houston,81.5,64.6,72.3,81.3,66.8,10.0,0.0,0.0,0.0,16.900000000000006,Warm (70-85°F),0,0
2023-11-07,COAST,Houston,84.8,65.7,73.7,85.4,68.2,14.8,0.0,0.0,0.0,19.099999999999994,Warm (70-85°F),0,0
2023-11-08,COAST,Houston,84.2,69.2,75.0,85.2,72.2,12.9,0.0,0.0,0.0,15.0,Warm (70-85°F),0,0
2023-11-09,COAST,Houston,79.7,66.8,71.9,84.8,70.2,8.4,1.28,1.28,0.0,12.900000000000006,Warm (70-85°F),1,0
2023-11-10,COAST,Houston,70.7,56.2,63.0,76.9,52.9,14.8,0.996,0.996,0.0,14.5,Mild (50-70°F),1,0
2023-11-11,COAST,Houston,63.7,56.5,59.6,62.8,53.4,9.6,0.0,0.0,0.0,7.200000000000003,Mild (50-70°F),0,0
2023-11-12,COAST,Houston,65.6,59.0,61.5,65.8,57.7,10.6,0.661,0.661,0.0,6.599999999999994,Mild (50-70°F),1,0
2023-11-13,COAST,Houston,64.2,59.2,61.1,61.9,55.5,14.6,1.642,1.642,0.0,5.0,Mild (50-70°F),1,0
2023-11-14,COAST,Houston,68.9,57.1,62.9,68.8,55.6,11.9,0.067,0.067,0.0,11.800000000000004,Mild (50-70°F),1,0
2023-11-15,COAST,Houston,72.5,53.8,63.5,70.1,52.6,10.5,0.0,0.0,0.0,18.700000000000003,Mild (50-70°F),0,0
2023-11-16,COAST,Houston,67.5,59.5,62.7,69.9,58.3,7.6,0.0,0.0,0.0,8.0,Mild (50-70°F),0,0
2023-11-17,COAST,Houston,74.3,54.2,64.5,76.2,53.4,7.0,0.0,0.0,0.0,20.099999999999994,Mild (50-70°F),0,0
2023-11-18,COAST,Houston,73.9,58.1,66.4,74.3,57.2,9.6,0.0,0.0,0.0,15.800000000000004,Mild (50-70°F),0,0
2023-11-19,COAST,Houston,72.3,54.6,63.8,71.2,53.6,12.0,0.004,0.004,0.0,17.699999999999996,Mild (50-70°F),1,0
2023-11-20,COAST,Houston,79.7,65.7,70.5,81.6,62.4,16.3,0.37,0.37,0.0,14.0,Warm (70-85°F),1,0
2023-11-21,COAST,Houston,63.0,51.4,58.4,58.8,46.5,19.0,0.0,0.0,0.0,11.600000000000001,Mild (50-70°F),0,0
2023-11-22,COAST,Houston,57.9,43.8,51.1,50.5,37.7,10.7,0.0,0.0,0.0,14.100000000000001,Mild (50-70°F),0,0
2023-11-23,COAST,Houston,55.2,45.2,50.7,51.6,40.6,5.0,0.0,0.0,0.0,10.0,Mild (50-70°F),0,0
2023-11-24,COAST,Houston,65.0,46.5,54.3,60.3,42.8,8.7,0.0,0.0,0.0,18.5,Mild (50-70°F),0,0
2023-11-25,COAST,Houston,65.2,46.5,55.3,61.3,41.4,11.9,0.012,0.012,0.0,18.700000000000003,Mild (50-70°F),1,0
2023-11-26,COAST,Houston,59.5,46.5,55.3,56.1,38.0,18.5,0.094,0.094,0.0,13.0,Mild (50-70°F),1,0
2023-11-27,COAST,Houston,56.2,41.4,48.2,49.0,33.8,10.2,0.0,0.0,0.0,14.800000000000004,Cold (32-50°F),0,0
2023-11-28,COAST,Houston,59.6,44.6,51.1,55.8,39.2,8.3,0.0,0.0,0.0,15.0,Mild (50-70°F),0,0
2023-11-29,COAST,Houston,66.0,42.5,54.8,61.6,38.3,12.5,0.0,0.0,0.0,23.5,Mild (50-70°F),0,0
2023-11-30,COAST,Houston,73.1,60.6,66.8,73.4,58.4,24.6,0.276,0.276,0.0,12.499999999999993,Mild (50-70°F),1,0
2023-12-01,COAST,Houston,70.2,63.3,66.7,73.4,62.7,9.8,1.004,1.004,0.0,6.900000000000006,Mild (50-70°F),1,0
2023-12-02,COAST,Houston,68.0,58.4,63.3,70.3,57.9,9.4,0.024,0.024,0.0,9.600000000000001,Mild (50-70°F),1,0
2023-12-03,COAST,Houston,70.4,48.7,59.1,66.9,45.1,9.7,0.0,0.0,0.0,21.700000000000003,Mild (50-70°F),0,0
2023-12-04,COAST,Houston,67.6,50.8,58.2,63.8,46.0,10.3,0.0,0.0,0.0,16.799999999999997,Mild (50-70°F),0,0
2023-12-05,COAST,Houston,68.2,46.0,56.0,65.8,41.6,6.2,0.0,0.0,0.0,22.200000000000003,Mild (50-70°F),0,0
2023-12-06,COAST,Houston,63.5,48.1,54.3,60.3,42.5,9.5,0.0,0.0,0.0,15.399999999999999,Mild (50-70°F),0,0
2023-12-07,COAST,Houston,69.2,45.5,57.2,65.9,40.8,11.7,0.0,0.0,0.0,23.700000000000003,Mild (50-70°F),0,0
2023-12-08,COAST,Houston,75.6,61.2,69.0,73.7,59.4,18.3,0.063,0.063,0.0,14.399999999999991,Mild (50-70°F),1,0
2023-12-09,COAST,Houston,77.6,62.6,71.2,81.1,53.7,17.9,0.488,0.488,0.0,14.999999999999993,Warm (70-85°F),1,0
2023-12-10,COAST,Houston,61.2,42.5,51.3,50.1,36.3,19.2,0.0,0.0,0.0,18.700000000000003,Mild (50-70°F),0,0
2023-12-11,COAST,Houston,60.2,36.2,47.5,55.5,29.9,7.4,0.0,0.0,0.0,24.0,Cold (32-50°F),0,0
2023-12-12,COAST,Houston,64.6,45.8,53.6,60.8,40.7,11.4,0.0,0.0,0.0,18.799999999999997,Mild (50-70°F),0,0
2023-12-13,COAST,Houston,56.8,49.5,53.2,51.8,42.8,11.3,0.047,0.047,0.0,7.299999999999997,Mild (50-70°F),1,0
2023-12-14,COAST,Houston,67.7,51.8,58.3,63.5,44.7,12.4,0.0,0.0,0.0,15.900000000000006,Mild (50-70°F),0,0
2023-12-15,COAST,Houston,69.2,56.1,61.3,67.0,51.3,13.8,1.15,1.15,0.0,13.100000000000001,Mild (50-70°F),1,0
2023-12-16,COAST,Houston,60.8,50.5,56.9,61.6,45.3,14.4,0.031,0.031,0.0,10.299999999999997,Mild (50-70°F),1,0
2023-12-17,COAST,Houston,63.6,40.8,51.5,60.5,36.0,7.3,0.0,0.0,0.0,22.800000000000004,Mild (50-70°F),0,0
2023-12-18,COAST,Houston,68.0,43.3,54.0,64.5,38.8,8.3,0.0,0.0,0.0,24.700000000000003,Mild (50-70°F),0,0
2023-12-19,COAST,Houston,61.2,43.4,52.2,55.8,37.7,11.3,0.0,0.0,0.0,17.800000000000004,Mild (50-70°F),0,0
2023-12-20,COAST,Houston,67.9,52.2,58.9,64.7,47.0,13.3,0.0,0.0,0.0,15.700000000000003,Mild (50-70°F),0,0
2023-12-21,COAST,Houston,69.5,55.4,61.1,66.9,52.7,12.9,0.0,0.0,0.0,14.100000000000001,Mild (50-70°F),0,0
2023-12-22,COAST,Houston,73.1,58.5,63.9,74.7,58.9,8.9,0.02,0.02,0.0,14.599999999999994,Mild (50-70°F),1,0
2023-12-23,COAST,Houston,72.2,60.9,65.4,72.0,62.4,14.7,0.575,0.575,0.0,11.300000000000004,Mild (50-70°F),1,0
2023-12-24,COAST,Houston,70.5,58.4,65.1,72.3,58.6,12.1,2.287,2.287,0.0,12.100000000000001,Mild (50-70°F),1,0
2023-12-25,COAST,Houston,59.5,46.4,52.4,58.2,38.8,14.1,0.0,0.0,0.0,13.100000000000001,Mild (50-70°F),0,0
2023-12-26,COAST,Houston,56.8,42.1,48.9,52.5,37.1,7.4,0.0,0.0,0.0,14.699999999999996,Cold (32-50°F),0,0
2023-12-27,COAST,Houston,63.3,44.6,52.2,55.7,39.3,12.4,0.0,0.0,0.0,18.699999999999996,Mild (50-70°F),0,0
2023-12-28,COAST,Houston,55.6,37.9,46.4,47.1,32.2,13.5,0.0,0.0,0.0,17.700000000000003,Cold (32-50°F),0,0
2023-12-29,COAST,Houston,53.7,35.6,44.5,45.1,29.3,11.5,0.0,0.0,0.0,18.1,Cold (32-50°F),0,0
2023-12-30,COAST,Houston,62.7,34.3,47.9,57.1,28.3,7.2,0.0,0.0,0.0,28.400000000000006,Cold (32-50°F),0,0
2023-12-31,COAST,Houston,70.6,41.5,55.3,67.4,35.6,10.3,0.0,0.0,0.0,29.099999999999994,Mild (50-70°F),0,0
2024-01-01,COAST,Houston,64.2,50.7,58.5,61.5,45.2,11.0,0.098,0.098,0.0,13.5,Mild (50-70°F),1,0
2024-01-02,COAST,Houston,56.8,41.5,49.1,50.9,34.4,13.3,0.303,0.303,0.0,15.299999999999997,Cold (32-50°F),1,0
2024-01-03,COAST,Houston,58.0,43.9,49.9,53.4,39.3,14.7,1.169,1.169,0.0,14.100000000000001,Cold (32-50°F),1,0
2024-01-04,COAST,Houston,58.7,40.2,49.6,51.6,35.1,15.4,0.0,0.0,0.0,18.5,Cold (32-50°F),0,0
2024-01-05,COAST,Houston,62.4,47.6,54.5,58.4,41.5,19.1,2.189,2.189,0.0,14.799999999999997,Mild (50-70°F),1,0
2024-01-06,COAST,Houston,61.4,39.9,50.1,57.2,35.1,7.4,0.0,0.0,0.0,21.5,Mild (50-70°F),0,0
2024-01-07,COAST,Houston,59.9,40.4,50.1,54.0,35.3,13.7,0.0,0.0,0.0,19.5,Mild (50-70°F),0,0
2024-01-08,COAST,Houston,75.6,54.1,61.6,72.2,45.7,25.3,1.295,1.295,0.0,21.499999999999993,Mild (50-70°F),1,0
2024-01-09,COAST,Houston,53.8,39.9,47.5,46.1,30.1,22.6,0.071,0.071,0.0,13.899999999999999,Cold (32-50°F),1,0
2024-01-10,COAST,Houston,68.7,35.8,50.8,61.1,29.3,16.2,0.0,0.0,0.0,32.900000000000006,Mild (50-70°F),0,0
2024-01-11,COAST,Houston,74.7,53.2,63.8,71.2,50.9,19.9,0.059,0.059,0.0,21.5,Mild (50-70°F),1,0
2024-01-12,COAST,Houston,68.2,39.3,55.3,66.6,32.6,24.4,0.075,0.075,0.0,28.900000000000006,Mild (50-70°F),1,0
2024-01-13,COAST,Houston,62.2,34.9,48.3,55.5,28.6,12.5,0.0,0.0,0.0,27.300000000000004,Cold (32-50°F),0,0
2024-01-14,COAST,Houston,50.6,35.2,44.5,47.2,25.3,13.0,0.0,0.0,0.0,15.399999999999999,Cold (32-50°F),0,0
